oil prices climbed,1-29-2884352,442,climb
price index climbed,1-59-3976320,2085,climb
prices climbed 0,1-38-192128,433,climb
prices have climbed,1-57-5761408,433,climb
profit climbed 0,1-21-3587200,433,climb
profit climbed 0%,1-27-4161152,23.75,climb
profit climbed to,1-67-7811584,424,climb
quarterly earnings climbed,1-16-9090816,27.39,climb
rate climbed to,1-61-9679360,424,climb
rates have climbed,1-20-5474432,54.77,climb
retail sales climbed,1-15-6279424,28,climb
revenue climbed 0,1-23-9616128,424,climb
revenues climbed 0,1-16-6413184,30.76,climb
sales climbed 0,1-7-5223936,469,climb
sales climbed 0%,1-9-1274368,41.46,climb
sales climbed to,1-15-7154944,158.98,climb
sentiment index climbed,1-43-573952,2508,climb
shares climbed $0,1-25-8431744,451,climb
shares climbed 0,1-13-6053248,460,climb
shares climbed about,1-64-3429120,424,climb
shares climbed in,1-56-8110720,427,climb
shares climbed more,1-23-4341120,445,climb
shares climbed nearly,1-20-3168896,439,climb
shares climbed to,1-28-8745472,433,climb
shares have climbed,1-32-1001984,49.07,climb
starting to climb,1-23-2422272,1490,climb
stock has climbed,1-45-2655744,427,climb
stock index climbed,1-54-1174656,2082,climb
stock market climbed,1-19-6473984,43.98,climb
stock markets climbed,1-60-5892736,433,climb
stock prices climbed,1-22-9669632,430,climb
stocks climbed more,1-62-1357056,1752,climb
tech shares climbed,1-63-9890944,744,climb
the contract climbed,1-65-880384,2174,climb
the dollar climbed,1-23-7804288,1907,climb
the dow climbed,1-20-7466240,1385,climb
the euro climbed,1-19-8582528,1418,climb
the shares climbed,1-21-8689536,448,climb
the stock climbed,1-23-6340224,439,climb
third-quarter profit climbed,1-21-2728704,29.96,climb
to climb out,1-65-2529280,222,climb
to climb to,1-52-5758976,234,climb
unemployment rate climbed,1-58-2738432,1511,climb
which climbed 0,1-19-5510912,436,climb
which climbed to,1-52-2453888,430,climb
while it climbed,1-28-7028480,439,climb
wholesale prices climbed,1-59-5493888,783,climb
will keep climbing,1-69-5724928,152,climb
world stocks climbed,1-65-3993344,1752,climb
jones industrial average closed up,1-18-3470464,90.65,closed up
industrial average closed up,1-4-5982720,327.42,closed up
and closed up,1-28-1678080,264.88,closed up
average closed up,1-4-5977856,147.84,closed up
stock closed up,1-23-1128448,58.97,closed up
is committed to ensuring,1-68-6449664,1151,committed
the company is committed,1-60-5972992,900,committed
we are committed to,1-55-304000,1896,committed
we remain committed to,1-71-8164224,912,committed
are committed to,1-53-2378496,958,committed
committed to a,1-29-231040,907,committed
committed to changing,1-60-3392640,1742,committed
committed to ensuring,1-44-6979840,1160,committed
committed to helping,1-70-4795904,2221,committed
committed to making,1-68-7750784,886,committed
committed to meeting,1-62-5982720,895,committed
committed to the,1-33-3207808,913,committed
committed to working,1-58-3801216,895,committed
company is committed,1-60-5955968,892,committed
has committed to,1-68-5506048,886,committed
is committed to,1-29-8108288,1015,committed
remains committed to,1-53-7843200,901,committed
we are committed,1-39-875520,937,committed
we remain committed,1-62-9873920,901,committed
more confident about the economy,1-49-3309952,780,confident
become more confident in,1-69-3219968,763,confident
confident about its capital,1-24-7843200,1550,confident
confident about the economy,1-33-7466240,1578,confident
confident that the economy,1-50-4542976,767,confident
confident that the u,1-58-6189440,767,confident
confident that we will,1-29-5124224,1578,confident
investors are more confident,1-68-7860224,763,confident
it was confident of,1-25-201856,775,confident
it was confident that,1-44-5311488,759,confident
more confident about the,1-33-6624768,1630,confident
more confident that the,1-59-6571264,1546,confident
said he was confident,1-26-2174208,775,confident
said it was confident,1-22-3762304,787,confident
that it was confident,1-26-637184,759,confident
was confident that the,1-44-9582080,759,confident
we are confident that,1-57-549632,1578,confident
0 and confident,1-24-9071360,753,confident
and is confident,1-47-1544320,753,confident
are confident that,1-48-3813376,798,confident
are more confident,1-66-8210432,765,confident
become more confident,1-29-5143680,780,confident
can be confident,1-59-1164928,756,confident
confident about its,1-14-571520,783,confident
confident about the,1-27-1065216,816,confident
confident in our,1-54-2183936,762,confident
confident in the,1-45-9562624,777,confident
confident that our,1-62-2412544,753,confident
confident that the,1-18-3453440,858,confident
confident that we,1-20-2548736,819,confident
felt more confident,1-63-3998208,2336,confident
he is confident,1-58-8234752,756,confident
he was confident,1-18-5788160,777,confident
i am confident,1-42-1894528,780,confident
i m confident,1-54-2312832,756,confident
it was confident,1-12-7405440,816,confident
million for confidentially,1-46-3616384,31,confident
more confident about,1-26-5185024,831,confident
more confident in,1-45-9377792,774,confident
more confident that,1-27-4073600,789,confident
remain confident in,1-69-4971008,753,confident
remain confident that,1-65-3258880,753,confident
they are confident,1-65-1417856,753,confident
was confident about,1-24-873088,762,confident
was confident of,1-25-192128,765,confident
was confident that,1-22-3757440,783,confident
we are confident,1-48-5442816,813,confident
we re confident,1-54-2351744,759,confident
we remain confident,1-57-488832,759,confident
to cut taxes,1-23-6797440,155.32,cut%tax
doubled to $0 0 million,1-17-4431104,195.69,doubled
has more than doubled from,1-68-9365632,340,doubled
has more than doubled in,1-50-9448320,360,doubled
has more than doubled since,1-48-2580352,350,doubled
have more than doubled since,1-24-8597120,365,doubled
more than doubled from last,1-16-2923264,159.36,doubled
more than doubled from the,1-48-9302400,340,doubled
more than doubled in the,1-17-150784,415,doubled
more than doubled since bottoming,1-63-2993792,365,doubled
more than doubled since the,1-20-8577664,355,doubled
more than doubled to $0,1-17-4864000,230.64,doubled
than doubled in the past,1-61-7407872,350,doubled
and more than doubled,1-27-5656832,342,doubled
doubled in the past,1-35-3127552,732,doubled
doubled to $0 0,1-15-9793664,448.18,doubled
doubled to $0 million,1-16-1031168,389.2,doubled
earnings more than doubled,1-16-7981824,241.7,doubled
had more than doubled,1-71-5588736,334,doubled
has more than doubled,1-19-8193408,952,doubled
have more than doubled,1-17-2196096,888,doubled
more than doubled as,1-44-4856704,338,doubled
more than doubled for,1-17-4859136,153.84,doubled
more than doubled from,1-34-7434624,784,doubled
more than doubled in,1-19-158080,988,doubled
more than doubled its,1-17-8468224,370,doubled
more than doubled on,1-42-1065216,342,doubled
more than doubled over,1-42-3706368,338,doubled
more than doubled profits,1-46-6452096,1855,doubled
more than doubled since,1-6-8490112,836,doubled
more than doubled the,1-61-3842560,740,doubled
more than doubled this,1-22-87552,338,doubled
more than doubled to,1-29-5897600,828,doubled
nearly doubled to $0,1-16-9567488,349.24,doubled
profit more than doubled,1-44-4825088,740,doubled
than doubled from a,1-16-8332032,267.92,doubled
than doubled from last,1-16-2908672,121.66,doubled
than doubled from the,1-48-9299968,334,doubled
than doubled in the,1-17-7344640,812,doubled
than doubled since bottoming,1-63-2988928,356,doubled
than doubled since the,1-20-8565504,732,doubled
than doubled to $0,1-16-6938496,405.88,doubled
that more than doubled,1-48-4333824,334,doubled
doubled from a,1-57-4615936,331,doubled
doubled from last,1-16-2886784,92.72,doubled
doubled from the,1-48-9295104,331,doubled
doubled in the,1-11-4119808,400,doubled
doubled since bottoming,1-63-313728,350,doubled
doubled since the,1-40-6221056,337,doubled
doubled to $0,1-23-7947776,364,doubled
doubled to 0,1-28-2490368,156.03,doubled
has nearly doubled,1-63-3134848,331,doubled
it also doubled,1-20-5583872,81.88,doubled
more than doubled,1-3-2898944,1078,doubled
nearly doubled to,1-27-1896960,343,doubled
shares have doubled,1-68-503424,331,doubled
than doubled as,1-44-4834816,331,doubled
than doubled for,1-17-4837248,118.14,doubled
than doubled from,1-16-2025856,382,doubled
than doubled in,1-5-7818880,460,doubled
than doubled its,1-17-8465792,355,doubled
than doubled on,1-42-1062784,334,doubled
than doubled over,1-42-3669888,331,doubled
than doubled profits,1-46-6422912,1848,doubled
than doubled since,1-6-8482816,406,doubled
than doubled the,1-17-1301120,367,doubled
than doubled this,1-22-77824,331,doubled
than doubled to,1-17-2191232,388,doubled
$0 0 0 earned by,1-23-345344,1113,earned
$0 0 0 earned in,1-24-5129088,1113,earned
$0 0 a share earned,1-25-4100352,1113,earned
company earned $0 0 billion,1-22-277248,1128,earned
company earned $0 0 million,1-6-4696192,1233,earned
company said it earned $0,1-20-2242304,1128,earned
earned $0 0 a share,1-14-766080,238.71,earned
earned $0 0 billion in,1-22-279680,1113,earned
earned $0 0 million for,1-17-2575488,121.87,earned
earned $0 0 million in,1-5-2013696,1168,earned
earned $0 0 million on,1-14-6174848,144.79,earned
earned $0 0 million or,1-6-9791232,1168,earned
earned $0 million before taxes,1-17-5031808,72.12,earned
earned $0 million in the,1-15-7308160,462.96,earned
earned 0 cents a share,1-16-6821760,1171,earned
earned 0 cents per share,1-13-7050368,95.1,earned
earned a record $0 0,1-16-5544960,230.54,earned
earned in the same period,1-12-8599552,475.17,earned
is expected to have earned,1-41-6155392,1121,earned
it earned $0 0 a,1-13-2546304,238.21,earned
it earned $0 0 billion,1-5-5330944,1238,earned
it earned $0 0 million,1-5-2957312,1283,earned
it earned $0 million before,1-16-936320,93.82,earned
it earned 0 cents a,1-21-4936960,228.8,earned
said it earned $0 0,1-5-2954880,1288,earned
said it earned $0 million,1-6-3742848,1238,earned
said it would have earned,1-19-5785728,1151,earned
said yesterday that it earned,1-17-313728,199.84,earned
that it earned $0 0,1-18-8074240,1128,earned
that it earned $0 million,1-22-7886976,1138,earned
the $0 0 million earned,1-15-6539648,329.59,earned
the company earned $0 0,1-6-1541888,1248,earned
the company earned $0 million,1-17-8251776,1118,earned
the company said it earned,1-11-7947776,1201,earned
when it earned $0 0,1-17-7434624,91.66,earned
with a degree earned 0%,1-65-1031168,1742,earned
would have earned $0 0,1-29-2303104,85.13,earned
yesterday that it earned $0,1-13-9110272,164.94,earned
$0 0 0 earned,1-7-3015680,1155,earned
$0 0 million earned,1-23-9839872,1107,earned
0 a share earned,1-25-4097920,1080,earned
a degree earned 0%,1-65-1026304,1736,earned
a share earned in,1-17-3516672,286.02,earned
company earned $0 0,1-5-7458944,2546,earned
company earned $0 million,1-21-7198720,2274,earned
company said it earned,1-7-1354624,2448,earned
earned $0 0 0,1-7-7240064,1155,earned
earned $0 0 a,1-22-1391104,1119,earned
earned $0 0 billion,1-3-1055488,3006,earned
earned $0 0 for,1-20-7276544,262.54,earned
earned $0 0 million,1-2-7816448,3530,earned
earned $0 million before,1-19-5002624,1107,earned
earned $0 million in,1-17-6617472,1111,earned
earned 0 cents a,1-6-9633152,2356,earned
earned 0 cents per,1-23-1160064,2204,earned
earned a record $0,1-24-1189248,2238,earned
earned in the 0,1-15-4068736,413.39,earned
earned in the final,1-11-7787264,424.09,earned
earned in the first,1-15-8976512,889.3,earned
earned in the quarter,1-15-1996672,413.34,earned
earned in the same,1-11-1588096,993.3,earned
earned in the second,1-11-6549376,421.85,earned
earned in the third,1-16-8497408,858.82,earned
expected to have earned,1-67-6719616,2216,earned
have earned $0 0,1-26-7565952,176.56,earned
have earned 0 cents,1-13-6889856,177.74,earned
it earned $0 0,1-4-3254016,2838,earned
it earned $0 million,1-5-2200960,2638,earned
it earned 0 cents,1-23-7096576,1100,earned
it earned in the,1-15-6311040,959.6,earned
it would have earned,1-16-8006144,2296,earned
retailer said it earned,1-13-5306624,272.12,earned
said it earned $0,1-4-2050176,2814,earned
said it earned 0,1-13-1157632,122.86,earned
said thursday it earned,1-23-3047296,2232,earned
said wednesday it earned,1-16-6405888,111.93,earned
that it earned $0,1-6-1699968,2394,earned
the $0 0 earned,1-15-9861760,317.99,earned
the $0 million earned,1-15-9856896,324.5,earned
the 0 cents earned,1-16-4708352,314.58,earned
the company earned $0,1-3-9329152,2586,earned
the company earned 0,1-57-5056128,1271,earned
thursday that it earned,1-17-9338880,149.91,earned
tuesday that it earned,1-17-5043968,319.36,earned
wednesday that it earned,1-22-7867520,2208,earned
when it earned $0,1-11-8451200,237.14,earned
which the company earned,1-31-8446336,351.64,earned
with a degree earned,1-53-6323200,1616,earned
would have earned $0,1-16-8008576,2258,earned
would have earned 0,1-22-8424448,2188,earned
yesterday that it earned,1-11-3322112,425.76,earned
$0 0 earned,1-15-9852032,28.46,earned
$0 million earned,1-15-9849600,34.97,earned
0 cents earned,1-4-7050368,35.05,earned
0 earned by,1-23-342912,1074,earned
0 earned in,1-24-7818880,1074,earned
0 million earned,1-23-9835008,1074,earned
a degree earned,1-53-6313472,1604,earned
a share earned,1-25-4095488,1083,earned
company earned $0,1-4-1617280,1296,earned
company earned 0,1-57-5053696,1263,earned
degree earned 0%,1-59-6031360,1739,earned
earned $0 0,1-1-8803840,2043,earned
earned $0 million,1-2-4401920,1515,earned
earned 0 cents,1-5-1113856,1200,earned
earned a profit,1-26-4781312,1074,earned
earned a record,1-17-6600448,1092,earned
earned a year,1-16-2247168,200.07,earned
earned in 0,1-24-5121792,1074,earned
earned in the,1-6-9545600,1137,earned
earned in year,1-12-9141888,131.28,earned
exxon mobil earned,1-11-7782400,32.64,earned
has earned a,1-71-6150528,1077,earned
have earned $0,1-17-3521536,1116,earned
have earned 0,1-22-8397696,1080,earned
it earned $0,1-3-1067648,1527,earned
it earned 0,1-18-6335360,1092,earned
it earned a,1-16-8806272,1092,earned
it earned in,1-11-3324544,196.27,earned
net earned premiums,1-71-1493248,3217,earned
net premiums earned,1-62-1901824,3208,earned
of net earned,1-71-1495680,3117,earned
said it earned,1-3-921728,1524,earned
says it earned,1-17-9365632,1125,earned
that it earned,1-4-1439744,1185,earned
the company earned,1-3-75392,1506,earned
the firm earned,1-22-1422720,309.93,earned
thursday it earned,1-23-3020544,1098,earned
to have earned,1-41-6116480,1098,earned
wednesday it earned,1-16-1522432,58.97,earned
when it earned,1-16-2935424,1098,earned
would have earned,1-5-7006592,1191,earned
company said it would extend,1-13-7047936,140.25,extend
the central bank has extended,1-53-7529472,760,extend
will be able to extend,1-64-8470656,566,extend
0 cents in extended,1-23-8443904,749,extend
be able to extend,1-64-8424448,560,extend
central bank has extended,1-53-7500288,753,extend
for an extended period,1-53-8307712,1614,extend
in extended trade after,1-55-3290496,753,extend
in extended trade on,1-38-5732224,1602,extend
in extended trading after,1-38-5797888,757,extend
in extended trading on,1-42-4885888,1562,extend
percent in extended trading,1-55-1972352,1542,extend
said it would extend,1-13-6196736,124.02,extend
the stock market extend,1-17-3995776,568,extend
the stock market extended,1-4-6274560,332.92,extend
to weather an extended,1-54-8487680,1546,extend
able to extend,1-45-2018560,560,extend
an extended period,1-42-1794816,809,extend
an extended recession,1-49-3212672,761,extend
asian shares extended,1-66-2940288,1734,extend
bank has extended,1-53-7420032,746,extend
cents in extended,1-23-8424448,743,extend
extend its recent,1-47-5296896,560,extend
extended trade on,1-45-3049728,767,extend
extended trading after,1-23-8426880,758,extend
extended trading on,1-30-352640,770,extend
for an extended,1-32-8215296,809,extend
in extended trade,1-12-9348608,824,extend
in extended trading,1-12-6690432,884,extend
it would extend,1-23-1172224,557,extend
looked to extend,1-43-8125312,1837,extend
percent in extended,1-30-350208,782,extend
poised to extend,1-23-1335168,763,extend
ready to extend,1-22-963072,2003,extend
said it extended,1-69-9954176,743,extend
set to extend,1-71-8468224,554,extend
stock market extend,1-17-3986048,560,extend
stock market extended,1-4-6272128,41.39,extend
stock market extends,1-4-7473536,28.44,extend
stocks extended their,1-63-6748800,2071,extend
the dollar extended,1-18-5729792,2193,extend
to extend a,1-23-1337600,563,extend
to extend aid,1-27-4397056,2573,extend
to extend its,1-19-566656,623,extend
to extend the,1-11-7266816,695,extend
to extend their,1-57-9406976,563,extend
willing to extend,1-66-2757888,1546,extend
$0 0 million gain from,1-17-6126208,113.63,gain
&amp poor 0 index gained,1-13-9589376,7018,gain
0 0% gain in the,1-20-3185920,1254,gain
0 gained 0 0 percent,1-50-9061632,2648,gain
0 index gained 0 0,1-21-6953088,2506,gain
0 percent gain for the,1-30-4508928,399.03,gain
0 percent gain in earnings,1-16-651776,140.97,gain
0 percent gain in fourth-quarter,1-15-2395520,144.38,gain
0 percent gain in profits,1-15-9202688,145.79,gain
0 percent gain in sales,1-15-4652416,158.7,gain
0 percent gain in second-quarter,1-14-8118016,169.71,gain
0 percent gain in the,1-25-3667456,1243,gain
0% gain in the first,1-18-8212864,452.91,gain
a $0 0 million gain,1-16-3827968,243.54,gain
a $0 million gain on,1-13-8417152,258.18,gain
a 0 0 percent gain,1-5-330752,1368,gain
a 0 0% gain in,1-20-3183488,1259,gain
a 0 percent gain in,1-18-6668544,1253,gain
a 0 percent sales gain,1-15-5311488,224.49,gain
a gain from the sale,1-17-36480,547.01,gain
a gain of $0 0,1-18-8794112,1295,gain
a gain of $0 million,1-22-7745920,1265,gain
a gain of 0 0,1-7-5938944,1323,gain
a gain of 0 cents,1-17-2096384,397.48,gain
a gain of 0 percent,1-20-7128192,396.89,gain
a one-time gain of $0,1-17-4355712,395.52,gain
again as crisis hits luxury,1-31-8521728,98.41,gain
against $0 0 0 a,1-13-5904896,217.09,gain
against $0 0 0 in,1-10-1354624,216.3,gain
an 0 percent gain in,1-17-6376704,168.4,gain
an after-tax gain of $0,1-16-6512896,282.95,gain
and heating oil gained 0,1-67-9399680,1110,gain
and nasdaq 0 futures gained,1-66-6916608,1562,gain
ap photo the gainesville sun,1-18-3891200,2287,gain
average gained 0 0 points,1-24-1899392,62.11,gain
composite index gained 0 0,1-16-1904256,2756,gain
dollar gains as u s,1-31-6187008,101.32,gain
dow jones industrial average gained,1-10-6403456,4391,gain
gain expertise in our finance,1-60-3776896,2683,gain
gain from the sale of,1-27-3258880,2839,gain
gain in more than a,1-23-5994880,1243,gain
gain in more than three,1-31-2648448,199.75,gain
gain in the first quarter,1-13-3686912,479.92,gain
gain of $0 0 0,1-5-9482368,1305,gain
gain of $0 0 in,1-17-5827072,321.1,gain
gain of $0 0 million,1-6-3115392,1340,gain
gain of $0 million from,1-15-967936,313.49,gain
gain of 0 0 per,1-20-7517312,1248,gain
gain of 0 0 percent,1-7-5634944,1303,gain
gain of 0 0 points,1-7-8961920,3346,gain
gain of 0 per cent,1-22-8983808,1489,gain
gain on the sale of,1-69-7013888,2799,gain
gained $0 0 to $0,1-21-6376704,897,gain
gained 0 0 0 to,1-5-6036224,853,gain
gained 0 0 per cent,1-23-9798528,1064,gain
gained 0 0 percent in,1-22-8482816,828,gain
gained 0 0 percent to,1-4-3922816,933,gain
gained 0 0 points to,1-6-1746176,2946,gain
gained 0 0 to 0,1-5-6038656,1023,gain
gained 0 cents to $0,1-23-8426880,179.33,gain
gained 0 percent in the,1-31-1889664,421.12,gain
gained 0 percent this year,1-23-289408,828,gain
gains from the sale of,1-16-4479744,617.27,gain
gains in the second quarters,1-12-7582976,415.1,gain
gallon and heating oil gained,1-64-6812032,1458,gain
have helped some stocks gain,1-71-6413184,2558,gain
index gained 0 0 percent,1-21-7563520,2491,gain
index gained 0 0 points,1-21-1391104,4589,gain
index gained 0 0 to,1-26-576384,172.54,gain
indirectly led to case against,1-14-7232768,1736.33,gain
industrial average gained 0 0,1-19-6264832,92.48,gain
its biggest one-day gain in,1-25-5829504,1346,gain
its biggest one-day gain since,1-24-6534784,1341,gain
jones industrial average futures gained,1-23-2607104,3452,gain
jones industrial average gained 0,1-18-2169344,3182,gain
led to case against governor,1-14-7235200,1737.45,gain
nasdaq 0 index futures gained,1-50-8565504,3215,gain
nasdaq composite index gained 0,1-16-9173504,3019,gain
nikkei 0 stock average gained,1-65-899840,1191,gain
on a sales gain of,1-11-6476416,456.02,gain
percent gain in second-quarter earnings,1-16-9528576,144.44,gain
poor 0 index futures gained,1-69-2641152,6393,gain
poor 0 index gained 0,1-57-4861568,7916,gain
posted a 0 0% gain,1-19-6216192,196.31,gain
posted a 0 percent gain,1-15-2393088,216.34,gain
prevent stocks from gaining value,1-65-4620800,3226,gain
reported a 0 percent gain,1-8-7405440,298.71,gain
rs 0 0 crore against,1-8-1595392,90.79,gain
s&ampp 0 futures gained 0,1-48-3241856,3090,gain
s&ampp 0 gained 0 0,1-49-1627008,2679,gain
sales gain of 0 per,1-13-6028928,242.18,gain
sales may fall again as,1-31-8366080,115.63,gain
shares gained 0 0 per,1-30-3431552,40.58,gain
shares gained 0 0 percent,1-21-4591616,863,gain
some of the gains that,1-71-6974976,838,gain
t prevent stocks from gaining,1-62-7123328,3246,gain
the biggest gain in the,1-69-5863552,1238,gain
the biggest gain since november,1-38-9115136,1233,gain
the euro and gained against,1-71-2794368,1782,gain
the nasdaq composite index gained,1-6-1850752,3134,gain
the s&ampp 0 gained 0,1-14-3487488,2979,gain
the shares gained 0 0,1-22-8300416,1666,gain
third straight day of gains,1-63-6756096,2040,gain
up 0% in quarter gain,1-7-8811136,154.75,gain
versus the euro and gained,1-58-4759424,2125,gain
which posted a moderate gain,1-41-7354368,3056,gain
while s&ampp 0 futures gained,1-23-6884992,3265,gain
while the s&ampp 0 gained,1-11-6812032,3419,gain
with a 0 percent gain,1-30-1699968,278.06,gain
with a gain of 0,1-29-3088640,474.95,gain
year as the top gainer,1-39-8093696,41,gain
$0 0 million gain,1-24-3854720,1254,gain
$0 million gain from,1-17-3112960,103.54,gain
$0 million gain on,1-13-8409856,89.93,gain
0 0 percent gain,1-37-9971200,1235,gain
0 0% gain in,1-7-6568832,2590,gain
0 0% gain oil,1-11-8200704,40.04,gain
0 crore against rs,1-10-8721152,53.7,gain
0 european pct gainers,1-49-6116480,61,gain
0 futures gained 0,1-48-3239424,3042,gain
0 gained 0 0,1-44-3351296,2636,gain
0 index futures gained,1-50-8533888,2886,gain
0 index gained 0,1-17-6967680,5060,gain
0 million gain from,1-17-6123776,105.57,gain
0 per cent gain,1-8-1449472,65.96,gain
0 percent earnings gain,1-21-1386240,34.51,gain
0 percent gain for,1-17-5457408,1235,gain
0 percent gain from,1-24-7471104,94.03,gain
0 percent gain in,1-7-2507392,2642,gain
0 percent gain of,1-20-3271040,240.64,gain
0 percent gain on,1-23-8867072,84.42,gain
0 percent gain since,1-42-141056,4694,gain
0 percent profit gain,1-14-4010368,46.53,gain
0 percent sales gain,1-15-4856704,114.48,gain
0 stock average gained,1-60-6884992,935,gain
0% gain in the,1-18-7976960,2534,gain
0% in quarter gain,1-7-8806272,131.07,gain
a $0 0 gain,1-11-8424448,196.94,gain
a $0 million gain,1-21-6240512,1266,gain
a 0 0% gain,1-18-7974528,2602,gain
a 0 0-point gain,1-24-3142144,192.88,gain
a 0 percent gain,1-4-9134592,2618,gain
a 0% gain in,1-26-1714560,1243,gain
a gain for the,1-21-1108992,1126.26,gain
a gain from the,1-27-3256448,2498,gain
a gain of $0,1-7-3594496,2696,gain
a gain of 0,1-5-3672320,2798,gain
a gain of 0%,1-39-8045056,1275,gain
a gain of about,1-19-7441920,417.2,gain
a gain of more,1-23-1094400,2518,gain
a net gain of,1-17-9528576,6656,gain
a one-time gain of,1-17-2733568,838.92,gain
a sales gain of,1-23-683392,2494,gain
add to fed-fueled gains,1-17-2480640,1789,gain
added to gains on,1-24-5486592,1736,gain
after-tax gain of $0,1-16-3823104,523.4,gain
again as crisis hits,1-29-7724032,115.63,gain
against $0 0 0,1-7-5107200,203.84,gain
against $0 0 billion,1-14-7400576,54.12,gain
against $0 0 in,1-12-6272128,145.21,gain
against 0 0 million,1-19-8648192,144.76,gain
against the japanese yen,1-22-2660608,329.14,gain
among the top gainers,1-62-1089536,50,gain
an 0 percent gain,1-16-3533696,229.88,gain
an after-tax gain of,1-15-8407424,619.78,gain
an extraordinary gain of,1-17-7339776,273.07,gain
and heating oil gained,1-67-9382656,2292,gain
annual rate of gain,1-17-3181056,232.34,gain
ap photo the gainesville,1-11-9275648,3138,gain
as the top gainer,1-22-5143680,43,gain
attributed the gains to,1-30-3066752,436.43,gain
average gained 0 0,1-19-7767808,94.61,gain
biggest gain in 0,1-20-3178624,1235,gain
biggest gain in more,1-38-240768,1227,gain
biggest gain in the,1-47-963072,1239,gain
biggest gain since november,1-38-9100544,1231,gain
biggest monthly gain in,1-49-729600,4032,gain
biggest one-day gain in,1-18-2548736,2754,gain
biggest one-day gain since,1-20-3151872,2746,gain
biggest one-day percentage gain,1-25-3339136,2184,gain
by a one-time gain,1-16-7016320,268.77,gain
by gains in the,1-56-4360576,832,gain
by strong gains in,1-41-9263488,1720,gain
by wall street gains,1-30-9710976,99.39,gain
canada dollar gains as,1-32-926592,110.05,gain
composite index gained 0,1-6-1845888,5542,gain
continue to gain market,1-38-2950016,1239,gain
dollar gained versus the,1-70-899840,5214,gain
dollar gains as u,1-29-7901568,258.68,gain
euro and gained against,1-71-2777344,1775,gain
extended gains on thursday,1-22-6082432,3134,gain
extended gains on wednesday,1-70-6741504,1557,gain
fall again as crisis,1-31-4248704,100.65,gain
for june delivery gained,1-36-1357056,1375,gain
gain expertise in our,1-55-9523712,2950,gain
gain for the day,1-19-5250688,821.42,gain
gain for the dow,1-71-5279872,2167,gain
gain for the index,1-66-5829504,2885,gain
gain for the week,1-18-9068928,2534,gain
gain from the previous,1-17-3183488,381.14,gain
gain from the sale,1-22-8920576,5718,gain
gain in 0 years,1-23-9158912,273.82,gain
gain in a decade,1-49-9728,1961,gain
gain in a month,1-43-1522432,1231,gain
gain in a year,1-29-6364544,295.76,gain
gain in almost two,1-67-8543616,1239,gain
gain in its 0-year,1-50-9137024,1261,gain
gain in more than,1-8-2699520,2622,gain
gain in second-quarter earnings,1-16-6525056,294.76,gain
gain in the dow,1-50-5776000,4382,gain
gain in the first,1-18-8006144,2486,gain
gain in the s&ampp,1-68-8259072,1276,gain
gain of $0 0,1-4-3939840,2908,gain
gain of $0 million,1-7-4027392,2636,gain
gain of 0 0,1-4-9472640,1463,gain
gain of 0 0%,1-17-3825536,2570,gain
gain of 0 cents,1-16-7617024,520.46,gain
gain of 0 per,1-20-9424000,2534,gain
gain of 0 percent,1-22-9406976,1231,gain
gain of more than,1-19-5666560,2510,gain
gain of the year,1-22-569088,2474,gain
gain on the sale,1-23-7176832,5666,gain
gain over the last,1-24-6782848,1227,gain
gain since early march,1-42-2967040,2494,gain
gained $0 0 to,1-16-2217984,1790,gain
gained 0 0 0,1-3-2879488,986,gain
gained 0 0 cents,1-31-401280,30.81,gain
gained 0 0 per,1-5-3674752,1748,gain
gained 0 0 percent,1-3-3091072,2528,gain
gained 0 0 points,1-2-3373184,6214,gain
gained 0 0 to,1-3-9411840,2088,gain
gained 0 0% to,1-30-8730880,351.3,gain
gained 0 cents in,1-21-6179712,124.18,gain
gained 0 cents to,1-22-7261952,1692,gain
gained 0 percent after,1-29-6104320,61.88,gain
gained 0 percent in,1-26-2035584,1672,gain
gained 0 percent this,1-16-1870208,1696,gain
gained 0 percent to,1-20-4489472,834,gain
gained 0% to $0,1-31-1901824,175.62,gain
gained as much as,1-65-7116032,1684,gain
gainers in the s&p,1-71-3222400,261,gain
gaining $0 0 to,1-31-8378240,156.44,gain
gaining market share in,1-59-9513984,270,gain
gains and losses on,1-57-9044608,1716,gain
gains as u s,1-29-5221504,279.72,gain
gains from the sale,1-46-7806720,4840,gain
gains in the 0,1-14-9334016,412.18,gain
gains in the 0-year,1-57-4567296,866,gain
gains in the company,1-15-2062336,424.32,gain
gains in the first,1-54-9241600,832,gain
gains in the fourth,1-19-7604864,411.91,gain
gains in the past,1-64-892544,832,gain
gains in the second,1-10-8025600,865.28,gain
gains in the stock,1-13-7913728,416.67,gain
gains in the u,1-57-4307072,836,gain
gains in u s,1-64-787968,3532,gain
gains of 0 0,1-12-2286080,229.23,gain
gains of the major,1-29-7957504,512.16,gain
gains on thursday after,1-43-3254016,832,gain
gains on wall street,1-68-38912,5180,gain
gains on wednesday after,1-23-8584960,1696,gain
gains were fueled by,1-41-3932544,2118,gain
had expected a gain,1-51-982528,1227,gain
had their biggest gain,1-31-379392,247.62,gain
has gained 0 percent,1-20-2346880,1704,gain
has gained more than,1-51-4020096,1708,gain
has yet to gain,1-43-4521088,1227,gain
have gained 0 percent,1-29-6909312,68.95,gain
heating oil gained 0,1-67-9385088,2240,gain
helped by a gain,1-66-1709696,1227,gain
