as low as it,1-66-6865536,28.0,low
as low as they,1-40-7081984,28.0,low
as oil prices fell,1-75-3866880,24.0,fell
as rising interest rates,1-26-2913536,80.0,risinginterest
as the discount fell,1-25-116736,386.0,fell
as the dollar fell,1-44-6349952,1473.0,fell
as the dow dropped,1-25-5868416,369.74,drop
as the economic downturn,1-53-4795904,2230.0,down
as the economic slowdown,1-47-6563968,770.0,down
as the economy slowed,1-79-1057920,313.0,slow
as the economy slows,1-62-5316352,107.0,slow
as the economy struggles,1-39-6673408,248.0,struggle
as the economy weakened,1-71-7675392,279.0,weak
as the global downturn,1-34-5773568,1109.0,down
as the industry decline,1-25-8494976,24.0,declin
as the recession hurt,1-54-9049472,925.0,hurt
as the recession weakens,1-57-2286080,73.0,weak
as the weak economy,1-62-8463360,2472.0,weak
as well as concerns,1-21-9477504,28.0,concern
as well as declines,1-44-3689344,521.0,declin
as well as lower,1-76-1323008,28.0,lower
as worries about the,1-49-1087104,1310.0,worries
asian markets ended lower,1-52-4204928,2062.0,lower
asian stocks fell on,1-69-1257344,2342.0,fell
at a loss of,1-79-2986496,24.0,loss
at a low level,1-77-671232,96.0,low
at a lower cost,1-78-9010560,24.0,lower
at a much slower,1-37-7984256,317.0,lower
at a record low,1-27-5639808,408.0,low
at a slower pace,1-16-5372288,2930.0,lower
at a slower rate,1-62-2410112,718.0,lower
at an all-time low,1-71-914432,604.0,low
at its lowest level,1-7-6943360,2760.0,low
at its lowest levels,1-27-8716288,1210.0,low
at its lowest point,1-6-1403264,2536.0,low
at less than full,1-72-6756096,36.0,less
at one point down,1-11-8295552,97.65,down
at the low end,1-63-4674304,32.0,low
at the lower end,1-70-9881216,92.0,lower
at the lowest level,1-16-1872640,2544.0,low
at the lowest point,1-26-3083776,2456.0,low
at the slowest pace,1-51-6666112,1898.0,slow
at their lowest level,1-24-3674752,2468.0,low
at their lowest levels,1-17-3844992,2520.0,low
at their lowest point,1-29-454784,1206.0,low
attributed the decline in,1-18-4180608,876.44,declin
attributed the decline to,1-14-5416064,1004.62,declin
australian dollar fell 0,1-60-8414720,4742.0,fell
average closed down 0,1-5-5379584,3204.0,down
average down 0 0,1-19-9749888,103.98,down
average down by 0,1-25-2483072,238.3,down
average down more than,1-20-6391296,228.88,down
average dropped 0 0,1-5-5177728,116.0,drop
average dropped 0 points,1-21-51072,99.92,drop
average ended down 0,1-25-5287168,102.26,down
average fell 0 0,1-2-7264384,540.0,fell
average fell 0 0%,1-18-8806272,124.48,fell
average fell 0 percent,1-30-9034880,28.0,fell
average fell 0 points,1-5-1719424,112.0,fell
average fell a record,1-10-8307712,444.4,fell
average fell more than,1-7-3455872,333.52,fell
average fell to 0,1-24-576384,359.52,fell
average fell to its,1-16-8366080,116.0,fell
average futures fell 0,1-54-6546944,865.0,fell
average futures were down,1-65-7726464,430.0,down
average has fallen 0,1-18-9105408,185.48,fall
average lost 0 0,1-4-7967232,148.0,lost
average lost 0 points,1-22-2911104,120.46,lost
average plummeted 0 0,1-11-2808960,88.98,plummet
average plunged 0 0,1-18-2573056,587.0,plunge
average plunged 0 points,1-21-3528832,1130.0,plunge
average plunged more than,1-23-9630720,199.56,plunge
average to its lowest,1-27-7213312,1206.0,low
average to open down,1-34-873088,132.0,down
average tumbled 0 0,1-27-3134848,383.0,tumble
average was down 0,1-11-2093952,180.0,down
average was down about,1-23-7230336,108.17,down
average was down almost,1-23-3205376,32.0,down
award-winning drag & drop,1-69-2672768,774.0,drop
back at the lower,1-78-4885888,92.0,lower
bailout could hit $0b,1-74-148352,2956.0,hit
bank of america down,1-21-6240512,36.0,down
bank of america dropped,1-18-99712,28.0,drop
bank of america failed,1-18-9878784,32.0,failed
bank of america fall,1-16-5561984,24.0,fall
bank of america fell,1-13-3441280,176.0,fell
bank of america lost,1-18-9144320,40.0,lost
bank of america plunges,1-41-4786176,74.0,plunge
bank-to-bank lending rate fell,1-62-2324992,3272.0,fell
bankruptcy and into a,1-77-5588736,1448.0,bankruptcy
bankruptcy as early as,1-78-1303552,732.0,bankruptcy
bankruptcy court in manhattan,1-56-3837696,2104.0,bankruptcy
bankruptcy court in new,1-67-5783296,1480.0,bankruptcy
bankruptcy filing by june,1-48-5474432,1093.0,bankruptcy
bankruptcy filing for chrysler,1-70-2315264,2656.0,bankruptcy
bankruptcy on april 0,1-73-4365440,1456.0,bankruptcy
bankruptcy or getting perilously,1-52-5070720,748.0,bankruptcy
bankruptcy plan would oust,1-59-8721152,1656.0,bankruptcy
bankruptcy protection and gm,1-61-7359232,1692.0,bankruptcy
bankruptcy protection in the,1-70-4372736,1692.0,bankruptcy
bankruptcy protection on april,1-71-9421568,1696.0,bankruptcy
bankruptcy protection on sept,1-51-313728,1704.0,bankruptcy
bankruptcy protection on thursday,1-63-9190528,1692.0,bankruptcy
bankruptcy will reopen the,1-52-3638272,1900.0,bankruptcy
bankruptcy would reopen the,1-60-6403456,852.0,bankruptcy
banks would be lost,1-25-3334272,24.0,lost
be a difficult year,1-74-1189248,28.0,difficult
be down in the,1-79-4034688,24.0,down
be forced into bankruptcy,1-43-5301760,4968.0,bankruptcy
be hurt by the,1-47-3378048,1850.0,hurt
be unaffordable for most,1-3-732032,818.0,unaffordable
bear market closing low,1-19-5844096,2866.0,low
bear market low and,1-26-8638464,552.0,low
beats our low prices,1-32-6038656,326.0,low
because of a decline,1-73-3893632,28.0,declin
because of a drop,1-54-2342016,36.0,drop
because of the weak,1-65-8636032,1202.0,weak
been expecting a loss,1-59-1867776,524.0,loss
been hit by a,1-63-128896,40.0,hit
been hit by dramatically,1-30-9611264,393.0,hit
been hit by the,1-31-9112704,228.0,hit
been hit hard by,1-26-145920,336.0,hit
been hit particularly hard,1-76-6867968,84.0,hit
been hurt by a,1-45-2653312,1842.0,hurt
been hurt by falling,1-58-6437504,901.0,fall
been hurt by the,1-45-858496,1866.0,hurt
before filing for bankruptcy,1-52-9803392,2298.0,bankruptcy
before the collapse of,1-55-2166912,2090.0,collapse
being driven by fear,1-67-3178624,3836.0,fear
below $0 a share,1-21-4085760,3542.0,below
below $0 on speculation,1-25-9504256,4882.0,below
below 0 0 for,1-5-3137280,3466.0,below
below 0 0 mark,1-22-987392,41.52,low
below 0 0 on,1-24-5496320,85.58,low
below 0 0 points,1-25-8052352,1695.0,below
below 0 0 since,1-18-6398592,1723.0,below
below 0% for the,1-59-7694848,4364.0,below
below its record high,1-25-2128000,222.54,low
below last year daily,1-46-4102784,3446.0,below
below last year estimated,1-71-8339328,6858.0,below
below that of two,1-24-7865088,326.32,low
below the 0 0,1-4-7879680,1775.0,below
below the 0 0-point,1-25-8093696,1691.0,below
below the national average,1-56-6476416,3514.0,below
below the psychologically important,1-17-3168896,3528.0,below
below to quickly narrow,1-22-5347968,195.15,low
below wall street estimates,1-43-9628288,2619.0,below
below wall street expectations,1-27-6739072,5152.0,below
benchmark 0-year note fell,1-52-5914624,3212.0,fell
benefits fell to the,1-76-1673216,1360.0,fell
big drop in stock,1-23-736896,324.88,drop
big drop in the,1-61-3105664,28.0,drop
biggest decline in more,1-10-9110272,160.87,declin
biggest decline since 0,1-61-2721408,181.0,declin
biggest decline since the,1-48-5428224,132.0,declin
biggest drop in u,1-61-3976320,88.0,drop
biggest drop since independence,1-67-8327168,494.0,drop
biggest drop since the,1-48-9932288,156.0,drop
biggest fall since the,1-28-9849600,28.0,fall
biggest hit in 0,1-21-3735552,120.0,hit
biggest one-day decline since,1-19-9815552,105.32,declin
biggest one-day drop since,1-7-5807616,226.02,drop
biggest one-day loss in,1-11-8096128,311.82,loss
biggest plunge in more,1-25-2597376,156.17,plunge
biggest quarterly loss in,1-23-7765376,2160.0,loss
billion in debt and,1-25-3173760,1576.0,in debt
billion in debt as,1-19-9701248,1556.0,in debt
billion in debt for,1-32-8266368,3280.0,in debt
billion in debt maturing,1-65-8154496,1587.0,in debt
billion in debt that,1-52-5912192,1564.0,in debt
billion in debt to,1-53-5133952,1568.0,in debt
billion in fourth-quarter losses,1-61-1729152,419.0,loss
billion in writedowns and,1-46-9766912,90.0,down
billion loss for the,1-59-6897152,112.0,loss
billion loss in the,1-16-75392,228.0,loss
billion quarterly loss at,1-26-9438592,2124.0,loss
billion yen loss in,1-68-2344448,922.0,loss
black forest on feb,1-17-6109184,1246.0,lack
black monday crash of,1-10-9985792,232.27,crash
blue chip stocks fell,1-27-7456512,2713.0,fell
blue-chip index fell 0,1-21-561792,3508.0,fell
bond prices fell after,1-67-1004416,746.0,fell
boot weak mutual-fund managers,1-54-4885888,3238.0,weak
bounce off 0-year lows,1-23-1911552,742.0,low
bridge in downtown moscow,1-73-6841216,2336.0,down
bringing its loss over,1-25-2628992,89.64,loss
brings windfalls for some,1-27-1945600,956.0,fall
brink of bankruptcy and,1-70-5824640,1886.0,bankruptcy
britain ftse 0 declined,1-53-4866432,1937.0,declin
britain ftse 0 fell,1-38-7500288,616.0,fell
broader stock market finished,1-23-2932992,44.48,shed
brought the fifth-largest decline,1-24-3516672,312.57,declin
budget shortfalls due to,1-35-1057920,2514.0,fall
buffett doubles down on,1-55-2906240,880.0,down
buffett hasn t lost,1-78-4068736,847.0,lost
building in downtown santiago,1-25-1286528,328.0,down
business inventories fell 0,1-76-430464,272.0,fell
business investment slumped 0,1-61-7908864,737.0,slump
business lending dropped 0%,1-55-6717184,3242.0,drop
but are not limited,1-52-36480,2708.0,are not
but at a slower,1-37-9049472,746.0,lower
but it could suffer,1-60-1357056,1150.0,suffer
but it has suffered,1-22-9338880,128.53,suffer
but low rates help,1-64-1405696,248.0,low
but the dollar fell,1-78-1724288,1465.0,fell
but the dollar slid,1-61-111872,1722.0,slid
but the downturn still,1-62-6950656,2334.0,down
but the worry reflected,1-66-795264,1232.0,worry
but they are not,1-51-5396608,84.0,are not
but we are not,1-61-9852032,100.0,are not
by a collapse in,1-45-4992896,2090.0,collapse
by a decline in,1-36-8777088,92.0,declin
by a decrease of,1-73-1091968,310.0,decrease
by a drop in,1-27-1787520,256.0,drop
by a sharp decline,1-22-6318336,2566.0,declin
by a weaker dollar,1-62-5715200,1838.0,weak
by a weaker taiwan,1-12-4404352,255.86,weak
by concerns about the,1-61-3426688,84.0,concern
by falling demand for,1-58-6439936,24.0,fall
by fear of what,1-67-3181056,1065.0,fear
by growing concerns that,1-7-9141888,613.1,concern
by rising interest rates,1-20-5727360,176.0,risinginterest
by the collapse of,1-21-7534336,2234.0,collapse
by the downturn and,1-68-8302848,1097.0,down
by the downturn in,1-33-411008,2274.0,down
by the economic downturn,1-36-8023168,2334.0,down
by the global downturn,1-62-4063872,2250.0,down
by the housing slump,1-68-9428864,618.0,slump
by the loss of,1-72-6775552,44.0,loss
by the market plunge,1-11-4564864,382.59,plunge
by the sharp decline,1-67-5362560,2518.0,declin
by the weak economy,1-63-6225920,1214.0,weak
by weakness in the,1-76-3567744,386.0,weak
can get instant down-payment,1-58-8521728,1072.0,down
capital gains and losses,1-72-7412736,1792.0,loss
capital to withstand losses,1-77-3022976,132.0,loss
case losses continue to,1-65-2441728,96.0,loss
cash in less than,1-34-2906240,168.0,less
cause of the fall,1-19-1916416,502.53,fall
caused by the downward,1-52-1833728,1896.0,down
chapter 0 bankruptcy filing,1-33-8091264,1471.0,bankruptcy
chapter 0 bankruptcy protection,1-17-9830144,4820.0,bankruptcy
charges and a drop,1-76-323456,24.0,drop
chinese shares plunge after,1-19-4411648,141.06,plunge
chinese stock market plunge,1-9-2059904,187.02,plunge
chinese stock market plunges,1-9-6291584,126.54,plunge
chrysler bankruptcy could last,1-72-1928576,2283.0,bankruptcy
chrysler bankruptcy plan would,1-59-1517568,4662.0,bankruptcy
chrysler bankruptcy will reopen,1-49-9377792,5070.0,bankruptcy
chrysler filed for bankruptcy,1-63-5153408,6856.0,bankruptcy
city economy lost about,1-67-3326976,72.0,lost
city to lose federal,1-56-6863104,2374.0,lose
claims for jobless aid,1-31-7950208,413.0,less
claims for jobless benefits,1-31-7030912,3614.0,less
close down 0 0,1-22-2772480,50.12,down
close down 0 oil,1-25-4628096,40.41,down
closed down 0 0,1-4-1133312,1650.0,down
closed down 0 cents,1-24-1094400,1498.0,down
closing down 0 0,1-24-3489920,48.83,down
closing low in early,1-77-6067840,1714.0,low
closing low on march,1-49-7548928,1718.0,low
collapse in global demand,1-64-1378944,2082.0,collapse
collapse in the housing,1-51-2670336,2082.0,collapse
collapse of a takeover,1-27-5170432,3670.0,collapse
collapse of lehman brothers,1-22-1563776,3644.0,collapse
collapse of the financial,1-67-5379584,1033.0,collapse
collapse of the government,1-26-8443904,1021.0,collapse
collapse of the housing,1-45-5382016,1033.0,collapse
collapse of the market,1-24-5756544,513.51,collapse
collapse of the soviet,1-22-4579456,510.73,collapse
collapse of the stock,1-10-761216,508.57,collapse
collapse of the subprime,1-29-4117376,498.32,collapse
collapse of the u,1-6-6109184,2278.0,collapse
collapse of the us,1-60-9329152,2090.0,collapse
colorado city to lose,1-56-9650176,2634.0,lose
commercial real estate losses,1-22-2208256,2365.0,loss
companies fell on tuesday,1-45-8991104,24.0,fell
company attributed the decline,1-18-8212864,332.99,declin
company fell to a,1-26-8575232,96.0,fell
company posted a loss,1-18-277248,3212.0,loss
company profits down in,1-14-7193856,373.36,down
company reported a loss,1-17-1281664,192.0,loss
company said it lost,1-25-1323008,120.0,lost
company shares were down,1-67-6836352,76.0,down
company stock has fallen,1-71-8266368,1200.0,fall
company were trading down,1-70-4063872,76.0,down
compared to a loss,1-22-1016576,160.0,loss
compared to net loss,1-46-6298880,136.0,loss
compared with a loss,1-5-6384000,1272.0,loss
compares to a loss,1-73-2359040,167.0,loss
compares with a loss,1-18-7816448,610.0,loss
composite index declined 0,1-12-797696,162.08,declin
composite index dropped 0,1-24-4428672,3794.0,drop
composite index fell 0,1-4-3365888,4046.0,fell
composite index tumbled 0,1-9-6294016,121.42,tumble
composite index was down,1-6-8370944,4422.0,down
concern that the $0,1-25-17024,1316.0,concern
concern that the strengthening,1-23-3173760,394.41,concern
concerned about regional banks,1-49-9754752,4410.0,concern
concerned about the banking,1-18-8969216,1268.0,concern
concerned about the company,1-20-6583424,1272.0,concern
concerned about the impact,1-77-1065216,1272.0,concern
concerned about the record,1-59-1561344,1284.0,concern
concerned about the safety,1-22-9436160,2367.0,concern
concerns about financial companies,1-27-7266816,24.0,concern
concerns about the banking,1-59-7366528,32.0,concern
concerns about the company,1-46-1797248,144.0,concern
concerns about the credit,1-74-933888,24.0,concern
concerns about the depth,1-31-5379584,284.0,concern
concerns about the economic,1-52-4236544,36.0,concern
concerns about the economy,1-21-894976,236.0,concern
concerns about the effect,1-21-841472,346.63,concern
concerns about the financial,1-26-68096,36.0,concern
concerns about the financial-services,1-23-1848320,53.0,concern
concerns about the global,1-22-1819136,88.0,concern
concerns about the health,1-21-9917696,144.0,concern
concerns about the impact,1-15-5445248,136.0,concern
concerns about the profits,1-12-2799232,335.02,concern
concerns about the stability,1-61-2142592,501.0,concern
concerns about the state,1-55-8558208,88.0,concern
concerns about the u,1-22-9078656,168.0,concern
concerns about the us,1-12-2787072,354.6,concern
concerns over the u,1-69-6084864,36.0,concern
concerns that the federal,1-24-8001280,389.36,concern
concerns that the pace,1-24-9192960,399.12,concern
concerns that the tests,1-76-3728256,652.0,concern
concerns that the toy,1-43-6259968,188.0,concern
concerns that the u,1-9-2529280,821.46,concern
concerns that u s,1-8-5048832,388.36,concern
consecutive quarter of contraction,1-60-8871936,886.0,contraction
consecutive quarterly loss is,1-56-2232576,1546.0,loss
consecutive quarterly loss on,1-54-9037312,3152.0,loss
consecutive quarters of declines,1-57-1257344,1496.0,declin
consumer price index fell,1-69-2290944,1686.0,fell
consumer prices fell 0,1-69-7145216,32.0,fell
continue to be down,1-44-3684480,24.0,down
continue to decline for,1-54-9482368,108.0,declin
continue to decline in,1-69-7152512,28.0,declin
continue to fall in,1-77-3351296,28.0,fall
continued to decline in,1-50-2113408,28.0,declin
continued to fall in,1-19-2118272,132.0,fall
continued to fall on,1-43-7320320,24.0,fall
continued weakness in the,1-64-6787712,812.0,weak
continues to struggle with,1-75-9900672,1501.0,struggle
continuing operations fell to,1-16-2500096,360.56,fell
continuing operations to decline,1-56-9222144,2465.0,declin
contracted at a slower,1-59-4214656,619.0,lower
contraction in the economy,1-53-7325184,402.0,contraction
contraction in the first,1-48-1709696,836.0,contraction
contraction in the u,1-63-7925888,386.0,contraction
contraction of about 0,1-65-9966336,852.0,contraction
contributed to the decline,1-53-2594944,686.0,declin
corporate profits down 0,1-14-9460480,37.23,down
corporate profits down in,1-16-6252672,130.6,down
could be hurt by,1-75-5231232,901.0,hurt
could be worthless in,1-74-5294464,64.0,less
could hit $0b by,1-74-2191232,632.0,hit
could suffer a contraction,1-60-8152064,1850.0,suffer
country fall from charmed,1-79-4319232,58.0,fall
country sudden fall from,1-38-4287616,844.0,fall
cover losses on $0,1-59-389120,1216.0,loss
crack down on overseas,1-60-1938304,1880.0,down
crack down on tax,1-47-7451648,299.0,down
crash of 0 points,1-8-8064512,228.28,crash
crash of october 0,1-22-342912,503.8,crash
credit card crackdown applies,1-70-6629632,1472.0,down
credit losses &gt expected,1-27-1481088,24.0,loss
crude inventories fell for,1-68-3202944,2912.0,fell
crude oil futures fell,1-20-316160,50.16,fell
currency markets dollar drops,1-18-3129984,46.91,drop
currency markets dollar falls,1-18-4377600,39.39,fall
currency markets gold drops,1-19-1563776,38.19,drop
cut down 0 lbs,1-21-510720,1240.0,down
cut down on the,1-76-6456960,24.0,down
danger of economic fallout,1-66-3747712,1470.0,fall
dax index dropped 0,1-12-3064320,83.82,drop
dax index fell 0,1-76-4761856,3618.0,fell
de la prada fall,1-21-48640,3790.0,fall
decline for the blue-chip,1-25-1532160,389.44,declin
decline from a year,1-66-1123584,44.0,declin
decline in earnings for,1-15-2125568,542.14,declin
decline in earnings of,1-18-1955328,322.21,declin
decline in economic activity,1-74-3939840,2300.0,declin
decline in exports knocked,1-61-2723840,832.0,declin
decline in first-quarter profit,1-62-4489472,391.0,declin
decline in housing prices,1-58-4049280,28.0,declin
decline in housing starts,1-44-8550912,525.0,declin
decline in its 0-year,1-3-2981632,173.8,declin
decline in its ratings,1-46-2504960,777.0,declin
decline in more than,1-10-3001088,422.16,declin
decline in net income,1-68-2354176,1435.0,declin
decline in new orders,1-65-6987136,864.0,declin
decline in operating income,1-65-1690240,2902.0,declin
decline in prices for,1-74-7322752,28.0,declin
decline in profits for,1-16-4282752,465.78,declin
decline in profits fuel,1-17-7388416,164.51,declin
decline in profits in,1-16-7193856,475.08,declin
decline in quarterly profit,1-34-3159168,2148.0,declin
decline in revenue from,1-18-7271680,408.02,declin
decline in revenue to,1-65-4324096,28.0,declin
decline in six months,1-68-7142784,72.0,declin
decline in some sectors,1-60-8920576,389.0,declin
decline in stock prices,1-9-4387328,375.86,declin
decline in the 0-issue,1-21-3431552,28.0,declin
decline in the advertising,1-68-1999104,1485.0,declin
decline in the bond,1-18-5776000,411.09,declin
decline in the broader,1-22-2249600,615.0,declin
decline in the company,1-46-576384,36.0,declin
decline in the dollar,1-50-3307520,1465.0,declin
decline in the dow,1-59-1770496,964.0,declin
decline in the economy,1-60-7269248,136.0,declin
decline in the first,1-64-8186112,120.0,declin
decline in the fourth,1-37-1449472,148.0,declin
decline in the kbw,1-37-9278080,31.0,declin
decline in the last,1-62-5668992,28.0,declin
decline in the low,1-56-6566400,32.0,declin
decline in the new,1-23-231040,944.96,declin
decline in the past,1-20-1143040,104.0,declin
decline in the price,1-77-1250048,88.0,declin
decline in the s&ampp,1-44-6347520,69.0,declin
decline in the second,1-69-2414976,32.0,declin
decline in the stock,1-11-7218176,416.55,declin
decline in the tokyo,1-4-7772672,1030.0,declin
decline in the u,1-58-3263744,28.0,declin
decline in the unemployment,1-21-6495872,402.55,declin
decline in the value,1-72-9934720,88.0,declin
decline in the vix,1-36-5917056,140.0,declin
decline in u s,1-42-3818240,2060.0,declin
decline of 0 0,1-8-9124864,345.11,declin
decline of 0 percent,1-12-5413632,492.16,declin
decline of more than,1-44-5311488,88.0,declin
decline since the blue-chip,1-25-8098560,160.0,declin
decline since the first,1-26-4421376,88.0,declin
decline since the second,1-60-7230336,128.0,declin
decline was not a,1-60-7563520,200.0,declin
decline was the second,1-61-8555776,24.0,declin
decline was the worst,1-22-5873280,354.67,declin
declined 0 0 0,1-21-8093696,31.14,declin
declined 0 0 per,1-7-980096,126.2,declin
declined 0 0 percent,1-18-9997952,3526.0,declin
declined 0 0 points,1-11-7351936,125.1,declin
declined 0 0 to,1-21-1724288,1709.0,declin
declined 0 percent in,1-24-4482176,3466.0,declin
declined 0 percent to,1-18-7823744,3478.0,declin
declined 0% from 0,1-17-9793664,208.66,declin
declined at a 0,1-78-9270784,3446.0,declin
declined at a slower,1-74-2006400,1990.0,lower
declined for the first,1-16-5537664,424.56,declin
declined in the quarter,1-67-3127552,1709.0,declin
declined to $0 0,1-13-8273664,489.14,declin
declined to 0 0,1-18-7852928,178.6,declin
declined to be identified,1-72-240768,4972.0,declin
declined to be named,1-75-6812032,3174.0,declin
declined to comment further,1-22-9681792,2913.0,declin
declined to comment on,1-10-7281408,7318.0,declin
declined to comment when,1-51-8266368,2869.0,declin
declined to say how,1-73-9168640,3458.0,declin
declined to say whether,1-68-1651328,1713.0,declin
decliners by about 0,1-25-401280,267.68,declin
declines 0 0 to,1-22-9217280,404.26,declin
declines by about 0,1-27-7441920,1042.0,declin
declines by about 0-to-0,1-23-4297344,120.12,declin
declines by more than,1-23-6899584,164.3,declin
declines in business and,1-61-7901568,1038.0,declin
declines in demand for,1-55-2101248,513.0,declin
declines in exports and,1-71-5073152,1033.0,declin
declines in home prices,1-79-2196096,509.0,declin
declines in other segments,1-60-8881664,659.0,declin
declines in residential real,1-75-5780864,780.0,declin
declines in revenue as,1-64-5965696,513.0,declin
declines in sales of,1-73-9715840,1046.0,declin
declines in the economy,1-24-3207808,412.89,declin
declines in the first,1-70-1935872,1062.0,declin
declines in the housing,1-23-345344,509.0,declin
declines in the market,1-41-7609728,517.0,declin
declines in the u,1-53-26752,517.0,declin
declines in the value,1-20-7692416,521.0,declin
declines of more than,1-73-3081344,529.0,declin
declines on the new,1-21-7424896,384.17,declin
declining issues barely outnumbered,1-25-4112512,28.08,declin
declining issues led advancers,1-24-9448320,32.97,declin
declining issues led advances,1-26-116736,1432.0,declin
declining issues led advancing,1-24-4231680,613.0,declin
declining issues outnumbered advancers,1-4-758784,1230.0,declin
declining issues outnumbered advances,1-3-7804288,1994.0,declin
declining issues outnumbered advancing,1-25-9166208,682.0,declin
declining issues outnumbered gainers,1-19-5552256,43.19,declin
declining ones by 0,1-23-1493248,218.62,declin
declining ones by about,1-24-5598464,307.36,declin
declining stocks outnumbered advancing,1-19-4961280,4158.0,declin
decrease in bearish sentiment,1-78-5972992,773.0,decrease
decrease in the average,1-73-1096832,306.0,decrease
decrease was primarily due,1-78-6289152,1348.0,decrease
delivers innovative and seamless,1-56-4980736,1144.0,less
delivery & low prices,1-77-2646016,589.0,low
delivery fell 0 cents,1-24-8293120,82.68,fell
demand to fall by,1-76-6546944,28.0,fall
despite a decline in,1-55-7709440,80.0,declin
despite the fall in,1-65-6936064,68.0,fall
details of chrysler bankruptcy,1-68-7220608,2283.0,bankruptcy
difficult for potential buyers,1-48-5085312,1524.0,difficult
difficult for the company,1-70-9586944,28.0,difficult
digital media ceos lose,1-28-9693952,2500.0,lose
dip in the markets,1-71-6483712,143.0,dip
discovery lowers high blood,1-46-3920384,3618.0,lower
display fell 0 percent,1-59-6469120,5134.0,fell
diverse workforce of more,1-56-4992896,924.0,dive
dollar and a drop,1-55-8387968,1465.0,drop
dollar at 0 low,1-71-5508480,1465.0,low
dollar fell 0 0,1-66-7609728,2970.0,fell
dollar fell against the,1-33-4010368,2986.0,fell
dollar fell sharply against,1-19-1984512,46.6,fell
dollar fell to a,1-53-1994240,3058.0,fell
dollar fell to its,1-47-1147904,1477.0,fell
dollar was down against,1-78-659072,1465.0,down
domestic product fell at,1-35-3621248,1710.0,fell
doubles down on derivatives,1-55-2908672,764.0,down
dow average fell 0,1-19-2582784,42.93,fell
dow dropped 0 points,1-23-2517120,112.46,drop
dow drops 0 0,1-23-2624128,1264.0,drop
dow drops 0 in,1-17-6062976,134.59,drop
dow drops 0 pointsdecline,1-18-2577920,35.13,drop
dow drops 0 to,1-17-8538752,164.68,drop
dow drops by 0,1-17-5318784,360.78,drop
dow falls 0 0,1-11-3567744,117.7,fall
dow falls 0 bonds,1-24-2084224,52.28,fall
dow falls 0 markets,1-21-1245184,38.31,fall
dow falls 0 points,1-12-2407680,242.22,fall
dow fell 0 0,1-20-4307072,992.0,fell
dow fell 0 points,1-11-9003264,139.96,fell
dow has dropped 0,1-21-1775360,51.68,drop
dow index drops 0,1-27-7196288,5844.0,drop
dow industrials plunged 0,1-22-2461184,3130.0,plunge
dow jones average lost,1-24-5532800,35.3,lost
dow jones average plunged,1-23-5099904,43.8,plunge
dow jones industrials down,1-4-9730432,220.34,down
dow jones industrials dropped,1-25-5056128,28.74,drop
dow jones industrials fell,1-34-1498112,4154.0,fell
dow jones industrials plunged,1-9-2607104,51.51,plunge
dow jones industrials slid,1-23-7957504,27.24,slid
dow loses 0 points,1-24-7869952,97.36,lose
dow loss of 0,1-25-3786624,476.3,loss
dow lost 0 0,1-21-5510912,53.09,lost
dow plunged 0 0,1-19-8317440,57.59,plunge
dow plunged 0 0%,1-12-1203840,27.53,plunge
dow plunged 0 points,1-21-513152,102.0,plunge
dow plunges 0 0,1-7-1568640,72.94,plunge
dow plunges 0 as,1-8-6211328,240.84,plunge
dow plunges 0 points,1-11-2157184,112.7,plunge
dow was down 0,1-22-5248256,208.14,down
down $0 0 0,1-14-7079552,59.59,down
down $0 0 an,1-11-2624128,75.75,down
down $0 0 billion,1-24-5990016,45.87,down
down $0 0 to,1-24-1388672,406.1,down
down $0 million from,1-23-9219712,121.35,down
down 0 0 0,1-2-929024,152.0,down
down 0 0 after,1-27-5980288,24.0,down
down 0 0 and,1-25-2925696,253.02,down
down 0 0 at,1-16-4479744,180.0,down
down 0 0 for,1-24-6150528,284.68,down
down 0 0 pct,1-25-9655040,39.0,down
down 0 0 per,1-18-8176384,156.0,down
down 0 0 percent,1-2-3200512,644.0,down
down 0 0 points,1-2-1237888,1156.0,down
down 0 0 to,1-17-9903104,40.0,down
down 0 0 yen,1-23-4168448,40.76,down
down 0 0% after,1-15-7444352,62.22,down
down 0 0% and,1-24-1665920,258.96,down
down 0 0% at,1-10-897408,314.54,down
down 0 0% first,1-15-4693760,60.82,down
down 0 0% food,1-15-4387328,45.26,down
down 0 0% for,1-14-7648640,392.56,down
down 0 0% from,1-5-4953984,152.0,down
down 0 0% gulf,1-14-948480,42.2,down
down 0 0% in,1-16-4309504,124.0,down
down 0 0% on,1-21-8288256,40.0,down
down 0 0% sales,1-15-6522624,46.02,down
down 0 at 0,1-18-2354176,246.66,down
down 0 basis points,1-69-1271936,1580.0,down
down 0 cents to,1-16-3662592,171.64,down
down 0 lbs of,1-20-9742592,1248.0,down
down 0 pct on,1-16-6002176,85.21,down
down 0 per cent,1-4-4645120,640.0,down
down 0 percent and,1-14-4217088,267.99,down
down 0 percent at,1-54-5778432,24.0,down
down 0 percent for,1-15-5768704,322.62,down
down 0 percent from,1-2-9754752,296.0,down
down 0 percent in,1-20-367232,24.0,down
down 0 percent on,1-14-3365888,260.46,down
down 0 percent over,1-14-843904,63.85,down
down 0 percent sequentially,1-45-2935424,45.0,down
down 0 percent since,1-14-841472,59.12,down
down 0 percent to,1-27-4370304,88.0,down
down 0 points at,1-22-5588736,24.0,down
down 0 points in,1-21-6836352,138.4,down
down 0 points to,1-26-8650624,164.49,down
down 0 to 0,1-15-3390208,490.16,down
